Datetime,Actual_Load,Predicted_Load
2024-12-29 07:00:00,16.57246136927924,20.851535329569074
2024-12-29 08:00:00,17.167443592009302,23.101594026534563
2024-12-29 09:00:00,29.0527634322598,27.064234900127566
2024-12-29 10:00:00,29.96300768555137,31.32811954053284
2024-12-29 11:00:00,32.6244699881284,34.039004725516
2024-12-29 12:00:00,35.28593229070544,37.544381277530775
2024-12-29 13:00:00,40.31426185883946,40.90943472558011
2024-12-29 14:00:00,41.934623039611935,43.70227811865916
2024-12-29 15:00:00,39.26214050150688,42.4986369103232
2024-12-29 16:00:00,40.33091617281564,42.83837228703197
2024-12-29 17:00:00,39.74757454428157,40.55338713145119
2024-12-29 18:00:00,33.53676552850861,38.74429185053469
2024-12-29 19:00:00,34.1138069320402,35.4430664807806
2024-12-29 20:00:00,30.942309130740323,29.82293204309949
2024-12-29 21:00:00,26.5160956423266,27.842904105746182
2024-12-29 22:00:00,21.913279840559884,24.261095617387447
2024-12-29 23:00:00,19.207365748771,18.439471859349823
2024-12-30 00:00:00,17.918034087989383,19.82138692019845
2024-12-30 01:00:00,14.7943831488848,17.065223945048746
2024-12-30 02:00:00,15.530706654938804,16.370208199725354
2024-12-30 03:00:00,16.267030160992807,14.604668214072658
2024-12-30 04:00:00,10.843499203681848,13.917124667586672
2024-12-30 05:00:00,17.173718206100638,17.2839581987065
2024-12-30 06:00:00,19.78872098092424,18.365634733447358
2024-12-30 07:00:00,22.403723755747837,22.57470688096112
2024-12-30 08:00:00,28.251200083382013,27.62191499347804
2024-12-30 09:00:00,32.15117314241491,29.860352847621478
2024-12-30 10:00:00,36.05114620144781,33.85546509234965
2024-12-30 11:00:00,38.69211986613183,39.56867278718111
2024-12-30 12:00:00,42.77489721269159,40.495748775117434
2024-12-30 13:00:00,48.4087430625183,43.37950112122057
2024-12-30 14:00:00,46.75370019714602,46.436763851870275
2024-12-30 15:00:00,45.91288140199018,45.79365771809543
2024-12-30 16:00:00,45.07206260683433,45.52052205640757
2024-12-30 17:00:00,43.61886805716247,43.615640086429075
2024-12-30 18:00:00,44.12530334362675,42.05136862079384
2024-12-30 19:00:00,38.567452233089995,38.63896619516835
2024-12-30 20:00:00,33.00960112255324,34.167256357341955
2024-12-30 21:00:00,29.93036204415696,29.347588518221006
2024-12-30 22:00:00,24.68937986812533,25.7607271749691
2024-12-30 23:00:00,21.88586556737772,22.244346739302703
