Datetime,Actual_Load,Predicted_Load
2024-12-29 08:00:00,17.167443592009302,27.421917566243295
2024-12-29 09:00:00,29.0527634322598,31.062873925849953
2024-12-29 10:00:00,29.96300768555137,34.71659114979157
2024-12-29 11:00:00,32.6244699881284,38.1344160485129
2024-12-29 12:00:00,35.28593229070544,41.08391329556605
2024-12-29 13:00:00,40.31426185883946,43.36467249346941
2024-12-29 14:00:00,41.934623039611935,44.8219253859325
2024-12-29 15:00:00,39.26214050150688,45.35704798188185
2024-12-29 16:00:00,40.33091617281564,44.934234959569686
2024-12-29 17:00:00,39.74757454428157,43.582894677391735
2024-12-29 18:00:00,33.53676552850861,41.39560464095782
2024-12-29 19:00:00,34.1138069320402,38.5217695043191
2024-12-29 20:00:00,30.942309130740323,35.15741604255557
2024-12-29 21:00:00,26.5160956423266,31.531822133915774
2024-12-29 22:00:00,21.913279840559884,27.89189178143544
2024-12-29 23:00:00,19.207365748771,24.48534098726133
2024-12-30 00:00:00,17.918034087989383,21.543839511708576
2024-12-30 01:00:00,14.7943831488848,19.267255792380872
2024-12-30 02:00:00,15.530706654938804,17.810076465499147
2024-12-30 03:00:00,16.267030160992807,17.270923234299637
2024-12-30 04:00:00,10.843499203681848,17.685878435494665
2024-12-30 05:00:00,17.173718206100638,19.026070991779157
2024-12-30 06:00:00,19.78872098092424,21.199684208929973
2024-12-30 07:00:00,22.403723755747837,24.058245851290742
2024-12-30 08:00:00,28.251200083382013,27.406769602015345
2024-12-30 09:00:00,32.15117314241491,31.017055203502068
2024-12-30 10:00:00,36.05114620144781,34.64324007632547
2024-12-30 11:00:00,38.69211986613183,38.038542597381124
2024-12-30 12:00:00,42.77489721269159,40.97205682490478
2024-12-30 13:00:00,48.4087430625183,43.244455712597414
2024-12-30 14:00:00,46.75370019714602,44.70153489265452
2024-12-30 15:00:00,45.91288140199018,45.24467677001593
2024-12-30 16:00:00,45.07206260683433,44.83752486068014
2024-12-30 17:00:00,43.61886805716247,43.50841668002685
2024-12-30 18:00:00,44.12530334362675,41.348412427884675
2024-12-30 19:00:00,38.567452233089995,38.5050565421558
2024-12-30 20:00:00,33.00960112255324,35.172299491093966
2024-12-30 21:00:00,29.93036204415696,31.577268196605875
2024-12-30 22:00:00,24.68937986812533,27.964787483382224
2024-12-30 23:00:00,21.88586556737772,24.58070739901633
