Datetime,Actual_Load,Predicted_Load
2024-12-30 08:00:00,28.251200083382013,26.924879555920857
2024-12-30 09:00:00,32.15117314241491,31.517646374750612
2024-12-30 10:00:00,36.05114620144781,35.83511072351564
2024-12-30 11:00:00,38.69211986613183,39.75298778263673
2024-12-30 12:00:00,42.77489721269159,42.843235519663494
2024-12-30 13:00:00,48.4087430625183,45.40145936979644
2024-12-30 14:00:00,46.75370019714602,47.70154424528577
2024-12-30 15:00:00,45.91288140199018,47.9608439058587
2024-12-30 16:00:00,45.07206260683433,46.9431983325734
2024-12-30 17:00:00,43.61886805716247,45.00468883723552
2024-12-30 18:00:00,44.12530334362675,42.3004789823693
2024-12-30 19:00:00,38.567452233089995,39.57175748982287
2024-12-30 20:00:00,33.00960112255324,35.5896990731937
2024-12-30 21:00:00,29.93036204415696,31.198783557608845
2024-12-30 22:00:00,24.68937986812533,27.290564656049416
2024-12-30 23:00:00,21.88586556737772,23.392802417599743
